wallet,frac,threshold
0xe27249b5caf89a279dbdceb26ca85ad01e0aac63,0.5,67.38031861847692
0xe27249b5caf89a279dbdceb26ca85ad01e0aac63,0.8,38.8492
0xe27249b5caf89a279dbdceb26ca85ad01e0aac63,1.0,38.8492
0xea5ea97ace089a67895dc11bb8aff9f30694a678,0.2,25.914376707774046
0xea5ea97ace089a67895dc11bb8aff9f30694a678,0.5,10.819
0xea5ea97ace089a67895dc11bb8aff9f30694a678,0.8,9.180000000000001
0xea5ea97ace089a67895dc11bb8aff9f30694a678,1.0,1.548
0xed541ad118dea9103306043869e83344cac44967,0.2,41.795
0xed541ad118dea9103306043869e83344cac44967,0.5,12.219999999999999
0xed541ad118dea9103306043869e83344cac44967,0.8,11.589999999999998
0xed541ad118dea9103306043869e83344cac44967,1.0,4.764704999999998
0xef2281918ea87f8f9070cb982e70f2151240441d,0.2,37.83593082
0xef2281918ea87f8f9070cb982e70f2151240441d,0.5,26.6012103
0xef2281918ea87f8f9070cb982e70f2151240441d,0.8,13.18521702989721
0xef2281918ea87f8f9070cb982e70f2151240441d,1.0,3.2
0xf114b578bc08e5641d4cbfbb52e6e97b038d6ecc,0.2,59.55447603389135
0xf114b578bc08e5641d4cbfbb52e6e97b038d6ecc,0.5,40.6124144
0xf114b578bc08e5641d4cbfbb52e6e97b038d6ecc,0.8,32.58280098168988
0xf114b578bc08e5641d4cbfbb52e6e97b038d6ecc,1.0,19.953897080783616
0xf1432e8ec0445b3428750ea50a396dceb46cb143,0.2,136.8182
0xf1432e8ec0445b3428750ea50a396dceb46cb143,0.5,80.72399999999999
0xf1432e8ec0445b3428750ea50a396dceb46cb143,0.8,39.36
0xf1432e8ec0445b3428750ea50a396dceb46cb143,1.0,4.999999
0xf229d2b21a9183904c56cddeecbe6ab7c4ca3058,0.2,7.068000000000001
0xf229d2b21a9183904c56cddeecbe6ab7c4ca3058,0.5,2.0566
0xf229d2b21a9183904c56cddeecbe6ab7c4ca3058,0.8,1.965749999999999
0xf229d2b21a9183904c56cddeecbe6ab7c4ca3058,1.0,1.3
0xf9712c6d06a0e6527ae7f85c9d540158e1a40a57,0.2,86.00012790806319
0xf9712c6d06a0e6527ae7f85c9d540158e1a40a57,0.5,36.692199220000006
0xf9712c6d06a0e6527ae7f85c9d540158e1a40a57,0.8,24.173000999999996
0xf9712c6d06a0e6527ae7f85c9d540158e1a40a57,1.0,23.92929008
